Date,Hour,Light (kWh),Fan (kWh),AC (kWh),Lift (kWh),Computers (kWh),Other (kWh)
2024-01-10,11,14.2,1.57,9.3,0.42,60.3,0.71
2024-01-10,12,19.5,1.43,18.71,0.362,60.36,0.6950000000000001
2024-01-10,13,26.200000000000003,1.5,18.45,1.492,50.46,1.22
2024-01-10,14,27.6,1.49,19.36,1.83,66.06,0.8150000000000001
2024-01-10,15,28.1,1.8599999999999999,13.049999999999999,1.938,63.36,1.865
2024-01-10,16,28.299999999999997,1.96,15.83,0.552,86.39999999999999,1.095
2024-01-10,17,16.2,1.1300000000000001,9.399999999999999,0.23,49.32,2.21
2024-01-10,18,20.599999999999998,1.9,5.470000000000001,1.006,58.62,1.18
2024-01-10,19,2.5,0.6,0.0,0.01,3.2399999999999998,0.41500000000000004
2024-01-10,20,2.4,0.43999999999999995,0.0,0.01,5.82,0.24
2024-01-10,21,4.0,0.68,0.0,0.01,2.52,0.3
2024-01-10,22,2.7,0.6900000000000001,0.0,0.01,6.0,0.46499999999999997
2024-01-10,23,1.7000000000000002,0.49,0.0,0.01,4.92,0.10500000000000001
2024-01-11,0,2.1,0.3,0.0,0.01,4.319999999999999,0.135
2024-01-11,1,4.3999999999999995,0.6900000000000001,0.0,0.01,5.1000000000000005,0.24
2024-01-11,2,1.0999999999999999,0.24,0.0,0.01,2.2199999999999998,0.325
2024-01-11,3,2.9000000000000004,0.67,0.0,0.01,3.36,0.325
2024-01-11,4,3.8,0.65,0.0,0.01,5.34,0.265
2024-01-11,5,3.1,0.32,0.0,0.01,3.7800000000000002,0.21499999999999997
2024-01-11,6,4.8,0.37,0.0,0.01,1.7999999999999998,0.21999999999999997
2024-01-11,7,4.1000000000000005,0.43999999999999995,0.0,0.01,1.68,0.275
2024-01-11,8,2.1999999999999997,0.6900000000000001,0.0,0.01,4.26,0.3
2024-01-11,9,20.599999999999998,1.26,10.35,1.73,55.2,2.195
2024-01-11,10,24.7,1.73,9.16,1.74,76.68,1.695
2024-01-11,11,28.299999999999997,1.24,5.6499999999999995,0.298,85.32,1.835
2024-01-11,12,14.499999999999998,1.75,18.990000000000002,0.34,63.720000000000006,1.56
2024-01-11,13,28.799999999999997,1.1300000000000001,14.610000000000001,1.15,82.86,0.71
2024-01-11,14,23.0,1.6,13.95,1.092,62.81999999999999,1.23
2024-01-11,15,20.1,1.6500000000000001,16.21,1.134,71.16,2.1
2024-01-11,16,20.4,1.28,17.8,0.202,87.24,2.19
2024-01-11,17,12.3,1.83,10.19,0.58,69.24,0.9450000000000001
2024-01-11,18,23.9,1.75,6.89,1.336,72.96,0.9750000000000001
2024-01-11,19,5.0,0.42000000000000004,0.0,0.01,2.5799999999999996,0.45499999999999996
2024-01-11,20,4.5,0.37,0.0,0.01,3.42,0.10999999999999999
2024-01-11,21,3.8,0.36,0.0,0.01,4.319999999999999,0.17500000000000002
2024-01-11,22,1.4000000000000001,0.54,0.0,0.01,1.8599999999999999,0.275
2024-01-11,23,4.1000000000000005,0.66,0.0,0.01,3.0,0.49
2024-01-12,0,4.2,0.66,0.0,0.01,6.0,0.305
2024-01-12,1,2.1999999999999997,0.48,0.0,0.01,5.46,0.14
2024-01-12,2,1.2,0.64,0.0,0.01,4.8,0.45499999999999996
2024-01-12,3,2.1,0.76,0.0,0.01,4.26,0.14500000000000002
2024-01-12,4,4.8,0.59,0.0,0.01,2.6399999999999997,0.17
2024-01-12,5,4.8,0.6,0.0,0.01,1.44,0.405
2024-01-12,6,3.4000000000000004,0.56,0.0,0.01,3.0,0.47
2024-01-12,7,5.0,0.64,0.0,0.01,1.44,0.315
2024-01-12,8,3.6999999999999997,0.66,0.0,0.01,2.76,0.125
2024-01-12,9,18.3,1.23,9.74,1.046,50.04,2.195
2024-01-12,10,13.200000000000001,1.21,9.23,1.288,60.66,2.265
2024-01-12,11,11.700000000000001,1.52,5.53,0.236,87.36,1.295
2024-01-12,12,20.8,1.6300000000000001,19.41,0.002,56.160000000000004,0.9199999999999999
2024-01-12,13,11.4,1.7399999999999998,18.86,1.786,73.86,1.205
2024-01-12,14,10.0,1.88,12.290000000000001,1.556,55.14,1.575
2024-01-12,15,24.5,1.19,12.569999999999999,1.318,52.5,1.795
2024-01-12,16,11.700000000000001,1.8399999999999999,9.1,0.228,83.75999999999999,1.685
2024-01-12,17,16.8,1.34,15.549999999999999,0.166,53.58,1.3800000000000001
2024-01-12,18,21.0,1.6,11.81,1.404,64.02,2.265
2024-01-12,19,3.9,0.63,0.0,0.01,5.46,0.34
2024-01-12,20,3.4000000000000004,0.35000000000000003,0.0,0.01,4.62,0.21499999999999997
2024-01-12,21,3.2,0.31,0.0,0.01,5.64,0.235
2024-01-12,22,1.7999999999999998,0.39,0.0,0.01,5.7,0.38
2024-01-12,23,1.5,0.26,0.0,0.01,2.76,0.24
2024-01-13,0,4.9,0.4,0.0,0.01,5.64,0.31
2024-01-13,1,3.3000000000000003,0.8,0.0,0.01,3.36,0.43999999999999995
2024-01-13,2,1.3,0.74,0.0,0.01,1.2,0.475
2024-01-13,3,4.2,0.5800000000000001,0.0,0.01,2.82,0.195
2024-01-13,4,1.7000000000000002,0.67,0.0,0.01,4.08,0.155
2024-01-13,5,4.5,0.31,0.0,0.01,2.6999999999999997,0.235
2024-01-13,6,2.5,0.5,0.0,0.01,3.84,0.38
2024-01-13,7,1.6,0.22999999999999998,0.0,0.01,3.7800000000000002,0.395
2024-01-13,8,1.2,0.59,0.0,0.01,3.0599999999999996,0.255
2024-01-13,9,26.400000000000002,2.0,9.32,1.61,55.02,1.27
2024-01-13,10,25.4,1.6300000000000001,10.009999999999998,1.12,49.26,0.745
2024-01-13,11,13.0,1.6900000000000002,5.7299999999999995,0.122,73.44,1.7249999999999999
2024-01-13,12,29.5,1.53,18.47,0.172,61.62,1.7100000000000002
2024-01-13,13,23.0,1.44,10.69,1.036,65.04,1.19
2024-01-13,14,11.4,1.26,10.69,1.338,71.34,1.3650000000000002
2024-01-13,15,24.2,1.1400000000000001,19.66,1.588,55.800000000000004,2.2
2024-01-13,16,12.6,1.9,15.69,0.176,67.55999999999999,1.985
2024-01-13,17,19.900000000000002,1.1600000000000001,10.38,0.47,74.22,0.68
2024-01-13,18,20.4,1.23,7.05,1.026,81.42,1.08
2024-01-13,19,1.9,0.34,0.0,0.01,1.98,0.42000000000000004
2024-01-13,20,4.1000000000000005,0.5700000000000001,0.0,0.01,5.7,0.275
2024-01-13,21,4.2,0.67,0.0,0.01,4.2,0.29000000000000004
2024-01-13,22,2.6,0.64,0.0,0.01,5.94,0.335
2024-01-13,23,1.7000000000000002,0.22999999999999998,0.0,0.01,3.54,0.42000000000000004
2024-01-14,0,4.1000000000000005,0.26,0.0,0.01,5.34,0.11499999999999999
2024-01-14,1,4.0,0.42000000000000004,0.0,0.01,2.28,0.475
2024-01-14,2,2.0,0.6,0.0,0.01,5.64,0.28
2024-01-14,3,4.0,0.41000000000000003,0.0,0.01,1.5,0.28
2024-01-14,4,4.7,0.42000000000000004,0.0,0.01,2.04,0.255
2024-01-14,5,1.0999999999999999,0.26,0.0,0.01,4.5,0.48
2024-01-14,6,1.2,0.5700000000000001,0.0,0.01,3.84,0.235
2024-01-14,7,2.8000000000000003,0.29000000000000004,0.0,0.01,4.08,0.42000000000000004
2024-01-14,8,4.1000000000000005,0.61,0.0,0.01,3.1799999999999997,0.29000000000000004
2024-01-14,9,20.7,1.19,6.32,1.876,74.34,0.655
2024-01-14,10,21.2,1.87,9.459999999999999,1.322,70.8,0.8250000000000001
2024-01-14,11,29.4,1.57,9.73,0.24,50.28,1.515
2024-01-14,12,11.4,1.6300000000000001,11.11,0.434,73.67999999999999,1.165
2024-01-14,13,26.8,1.23,9.77,1.218,68.75999999999999,0.675
2024-01-14,14,15.299999999999999,1.61,15.760000000000002,1.202,60.84,0.7000000000000001
2024-01-14,15,19.8,1.8399999999999999,16.58,1.778,88.32,1.875
2024-01-14,16,17.299999999999997,1.3900000000000001,14.75,0.514,78.48,2.4699999999999998
2024-01-14,17,10.4,1.01,15.27,0.506,78.84,0.9650000000000001
2024-01-14,18,16.2,1.1700000000000002,7.69,1.62,61.2,1.975
2024-01-14,19,1.4000000000000001,0.56,0.0,0.01,2.94,0.155
2024-01-14,20,4.8,0.78,0.0,0.01,1.74,0.34500000000000003
2024-01-14,21,2.7,0.37,0.0,0.01,5.94,0.295
2024-01-14,22,4.7,0.31,0.0,0.01,4.86,0.24
2024-01-14,23,3.4000000000000004,0.53,0.0,0.01,4.0200000000000005,0.21499999999999997
2024-01-15,0,4.9,0.53,0.0,0.01,4.26,0.275
2024-01-15,1,2.1,0.5,0.0,0.01,5.279999999999999,0.245
2024-01-15,2,1.2,0.71,0.0,0.01,3.54,0.43499999999999994
2024-01-15,3,2.1999999999999997,0.56,0.0,0.01,3.66,0.17
2024-01-15,4,2.4,0.42000000000000004,0.0,0.01,4.5,0.29000000000000004
2024-01-15,5,1.6,0.28,0.0,0.01,1.3199999999999998,0.29000000000000004
2024-01-15,6,4.9,0.32,0.0,0.01,5.34,0.10500000000000001
2024-01-15,7,4.7,0.64,0.0,0.01,3.0,0.38
2024-01-15,8,4.6,0.25,0.0,0.01,5.76,0.28
2024-01-15,9,12.1,1.9500000000000002,7.87,1.22,67.14,2.215
2024-01-15,10,16.1,1.8900000000000001,6.7,1.61,55.260000000000005,1.605
2024-01-15,11,22.7,1.04,7.279999999999999,0.146,49.86,1.6400000000000001
2024-01-15,12,13.0,1.81,10.149999999999999,0.424,74.52,2.02
2024-01-15,13,23.1,1.27,15.049999999999999,1.746,61.2,1.24
2024-01-15,14,21.4,1.41,16.55,1.214,58.8,0.645
2024-01-15,15,19.400000000000002,1.6500000000000001,14.75,1.048,72.78,0.68
2024-01-15,16,11.799999999999999,1.3,19.85,0.52,75.36,1.575
2024-01-15,17,25.4,1.35,8.149999999999999,0.278,69.18,1.055
2024-01-15,18,16.900000000000002,1.62,10.709999999999999,1.278,82.44000000000001,1.45
2024-01-15,19,4.2,0.33,0.0,0.01,2.1599999999999997,0.33
