Date,Hour,Light (kWh),Fan (kWh),AC (kWh),Lift (kWh),Computers (kWh),Other (kWh)
2024-01-05,7,0.41000000000000003,0.177,0.0,0.0,0.8,0.12
2024-01-05,8,0.45999999999999996,0.189,0.0,0.0,0.5700000000000001,0.106
2024-01-05,9,2.63,0.471,1.36,0.0,9.62,0.232
2024-01-05,10,1.41,0.41700000000000004,0.92,0.0,11.83,0.638
2024-01-05,11,2.94,0.46499999999999997,1.376,0.0,12.52,0.47
2024-01-05,12,2.62,0.372,2.498,0.0,8.76,0.952
2024-01-05,13,2.18,0.492,2.218,0.0,13.919999999999998,0.68
2024-01-05,14,1.81,0.552,2.406,0.0,10.489999999999998,0.998
2024-01-05,15,1.3800000000000001,0.483,3.404,0.0,10.600000000000001,0.548
2024-01-05,16,1.5,0.516,3.812,0.0,13.72,0.874
2024-01-05,17,2.17,0.504,2.298,0.0,8.02,0.458
2024-01-05,18,1.6600000000000001,0.42299999999999993,2.21,0.0,13.3,0.526
2024-01-05,19,0.34,0.168,0.0,0.0,0.56,0.042
2024-01-05,20,0.42999999999999994,0.10200000000000001,0.0,0.0,0.22999999999999998,0.12
2024-01-05,21,0.26,0.20700000000000002,0.0,0.0,0.9099999999999999,0.142
2024-01-05,22,0.48,0.171,0.0,0.0,0.34,0.176
2024-01-05,23,0.15,0.10500000000000001,0.0,0.0,0.62,0.114
2024-01-06,0,0.28,0.11399999999999999,0.0,0.0,0.21999999999999997,0.154
2024-01-06,1,0.32,0.183,0.0,0.0,0.52,0.094
2024-01-06,2,0.3,0.23399999999999999,0.0,0.0,0.62,0.108
2024-01-06,3,0.14,0.099,0.0,0.0,0.47,0.062
2024-01-06,4,0.21999999999999997,0.132,0.0,0.0,0.68,0.174
2024-01-06,5,0.13,0.171,0.0,0.0,0.8799999999999999,0.176
2024-01-06,6,0.28,0.063,0.0,0.0,0.66,0.108
2024-01-06,7,0.36,0.123,0.0,0.0,0.6,0.048
2024-01-06,8,0.34,0.171,0.0,0.0,0.8,0.094
2024-01-06,9,1.52,0.44099999999999995,1.744,0.0,14.25,0.602
2024-01-06,10,1.36,0.42899999999999994,1.792,0.0,14.990000000000002,0.61
2024-01-06,11,1.1500000000000001,0.315,1.008,0.0,8.36,0.636
2024-01-06,12,2.09,0.522,2.488,0.0,12.219999999999999,0.206
2024-01-06,13,2.17,0.399,3.866,0.0,8.299999999999999,0.25
2024-01-06,14,1.9100000000000001,0.318,3.366,0.0,12.010000000000002,0.74
2024-01-06,15,1.54,0.342,2.058,0.0,9.08,0.39
2024-01-06,16,1.35,0.324,2.766,0.0,12.85,0.584
2024-01-06,17,1.31,0.354,2.288,0.0,8.040000000000001,0.762
2024-01-06,18,2.5700000000000003,0.5820000000000001,1.792,0.0,8.100000000000001,0.576
2024-01-06,19,0.14,0.12,0.0,0.0,0.8999999999999999,0.12
2024-01-06,20,0.34,0.10799999999999998,0.0,0.0,0.63,0.09
2024-01-06,21,0.33,0.20700000000000002,0.0,0.0,0.45999999999999996,0.18
2024-01-06,22,0.22999999999999998,0.099,0.0,0.0,0.6,0.126
2024-01-06,23,0.29000000000000004,0.132,0.0,0.0,0.7000000000000001,0.084
2024-01-07,0,0.22999999999999998,0.126,0.0,0.0,0.53,0.138
2024-01-07,1,0.15,0.153,0.0,0.0,0.27,0.122
2024-01-07,2,0.36,0.183,0.0,0.0,0.35000000000000003,0.108
2024-01-07,3,0.21000000000000002,0.07200000000000001,0.0,0.0,0.37,0.166
2024-01-07,4,0.22999999999999998,0.23399999999999999,0.0,0.0,0.42000000000000004,0.112
2024-01-07,5,0.27,0.10500000000000001,0.0,0.0,0.52,0.178
2024-01-07,6,0.26,0.15000000000000002,0.0,0.0,0.95,0.114
2024-01-07,7,0.43999999999999995,0.22499999999999998,0.0,0.0,0.61,0.198
2024-01-07,8,0.31,0.156,0.0,0.0,0.45999999999999996,0.144
2024-01-07,9,1.49,0.381,1.45,0.0,13.83,0.642
2024-01-07,10,1.3900000000000001,0.486,1.318,0.0,13.65,0.446
2024-01-07,11,2.44,0.5549999999999999,2.112,0.0,14.28,0.808
2024-01-07,12,1.8399999999999999,0.5700000000000001,2.698,0.0,11.78,0.968
2024-01-07,13,1.05,0.33,1.932,0.0,11.459999999999999,0.83
2024-01-07,14,2.3000000000000003,0.528,3.334,0.0,9.68,0.618
2024-01-07,15,1.18,0.327,2.912,0.0,13.49,0.518
2024-01-07,16,1.46,0.36,3.776,0.0,13.48,0.318
2024-01-07,17,2.72,0.46799999999999997,2.788,0.0,13.59,0.328
2024-01-07,18,1.21,0.366,1.874,0.0,13.95,0.894
2024-01-07,19,0.31,0.135,0.0,0.0,0.33,0.12
2024-01-07,20,0.15,0.186,0.0,0.0,0.48,0.172
2024-01-07,21,0.43999999999999995,0.126,0.0,0.0,0.95,0.122
2024-01-07,22,0.10999999999999999,0.21000000000000002,0.0,0.0,0.72,0.05
2024-01-07,23,0.22999999999999998,0.162,0.0,0.0,0.76,0.112
2024-01-08,0,0.15,0.23099999999999998,0.0,0.0,0.5,0.192
2024-01-08,1,0.45999999999999996,0.20400000000000001,0.0,0.0,0.25,0.164
2024-01-08,2,0.10999999999999999,0.20400000000000001,0.0,0.0,0.8200000000000001,0.056
2024-01-08,3,0.13,0.20700000000000002,0.0,0.0,0.75,0.124
2024-01-08,4,0.14,0.069,0.0,0.0,0.59,0.114
2024-01-08,5,0.42999999999999994,0.20700000000000002,0.0,0.0,0.26,0.064
2024-01-08,6,0.32,0.156,0.0,0.0,0.9099999999999999,0.146
2024-01-08,7,0.35000000000000003,0.18,0.0,0.0,0.8,0.078
2024-01-08,8,0.43999999999999995,0.096,0.0,0.0,0.45999999999999996,0.088
2024-01-08,9,1.34,0.327,1.732,0.0,11.7,0.462
2024-01-08,10,1.28,0.30300000000000005,2.204,0.0,10.18,0.236
2024-01-08,11,1.6,0.318,1.144,0.0,8.77,0.534
2024-01-08,12,1.1500000000000001,0.591,2.862,0.0,14.31,0.626
2024-01-08,13,2.49,0.44099999999999995,3.31,0.0,11.559999999999999,0.394
2024-01-08,14,1.32,0.5700000000000001,3.244,0.0,13.309999999999999,0.696
2024-01-08,15,2.8299999999999996,0.35100000000000003,3.836,0.0,10.19,0.64
2024-01-08,16,1.05,0.357,3.832,0.0,14.63,0.758
2024-01-08,17,1.75,0.591,3.224,0.0,9.51,0.912
2024-01-08,18,1.06,0.342,1.218,0.0,13.06,0.496
2024-01-08,19,0.16,0.192,0.0,0.0,0.98,0.194
2024-01-08,20,0.24,0.11399999999999999,0.0,0.0,0.55,0.098
2024-01-08,21,0.3,0.159,0.0,0.0,0.27,0.146
2024-01-08,22,0.18,0.129,0.0,0.0,0.44999999999999996,0.1
2024-01-08,23,0.13,0.168,0.0,0.0,0.98,0.192
2024-01-09,0,0.42000000000000004,0.177,0.0,0.0,0.36,0.086
2024-01-09,1,0.13,0.14700000000000002,0.0,0.0,0.8799999999999999,0.09
2024-01-09,2,0.15,0.066,0.0,0.0,0.59,0.122
2024-01-09,3,0.26,0.069,0.0,0.0,0.97,0.198
2024-01-09,4,0.21000000000000002,0.21299999999999997,0.0,0.0,0.74,0.068
2024-01-09,5,0.47,0.189,0.0,0.0,0.8999999999999999,0.102
2024-01-09,6,0.15,0.20700000000000002,0.0,0.0,0.34,0.088
2024-01-09,7,0.18,0.12,0.0,0.0,0.97,0.19
2024-01-09,8,0.15,0.195,0.0,0.0,0.8599999999999999,0.08
2024-01-09,9,1.96,0.342,2.216,0.0,10.649999999999999,0.584
2024-01-09,10,1.92,0.41100000000000003,0.878,0.0,13.07,0.714
2024-01-09,11,2.86,0.495,1.934,0.0,13.84,0.722
2024-01-09,12,1.29,0.34800000000000003,2.118,0.0,10.02,0.62
2024-01-09,13,1.62,0.48,2.29,0.0,9.75,0.654
2024-01-09,14,2.3200000000000003,0.324,1.992,0.0,13.79,0.906
2024-01-09,15,2.16,0.567,1.756,0.0,12.350000000000001,0.264
2024-01-09,16,2.31,0.336,3.122,0.0,14.74,0.61
2024-01-09,17,1.8599999999999999,0.492,2.216,0.0,13.049999999999999,0.382
2024-01-09,18,1.7599999999999998,0.46199999999999997,1.258,0.0,14.0,0.332
2024-01-09,19,0.44999999999999996,0.22199999999999998,0.0,0.0,0.6900000000000001,0.096
2024-01-09,20,0.21000000000000002,0.14100000000000001,0.0,0.0,0.42000000000000004,0.126
2024-01-09,21,0.28,0.099,0.0,0.0,0.22999999999999998,0.086
2024-01-09,22,0.21999999999999997,0.22499999999999998,0.0,0.0,0.59,0.114
2024-01-09,23,0.32,0.081,0.0,0.0,0.8400000000000001,0.072
2024-01-10,0,0.21000000000000002,0.153,0.0,0.0,0.35000000000000003,0.042
2024-01-10,1,0.10999999999999999,0.156,0.0,0.0,0.68,0.122
2024-01-10,2,0.47,0.084,0.0,0.0,0.9099999999999999,0.168
2024-01-10,3,0.32,0.14100000000000001,0.0,0.0,0.73,0.118
2024-01-10,4,0.17,0.171,0.0,0.0,0.32,0.1
2024-01-10,5,0.42999999999999994,0.237,0.0,0.0,0.8,0.178
2024-01-10,6,0.29000000000000004,0.069,0.0,0.0,0.53,0.142
2024-01-10,7,0.43999999999999995,0.15000000000000002,0.0,0.0,0.26,0.102
2024-01-10,8,0.41000000000000003,0.123,0.0,0.0,0.49,0.094
2024-01-10,9,1.36,0.342,1.106,0.0,8.49,0.58
2024-01-10,10,2.63,0.528,1.548,0.0,10.8,0.838
2024-01-10,11,1.83,0.35100000000000003,1.428,0.0,10.760000000000002,0.54
2024-01-10,12,1.02,0.6000000000000001,3.478,0.0,14.58,0.254
2024-01-10,13,2.7700000000000005,0.42299999999999993,2.194,0.0,10.1,0.912
2024-01-10,14,2.54,0.5700000000000001,3.928,0.0,12.47,0.486
2024-01-10,15,1.36,0.357,2.254,0.0,13.16,0.908
2024-01-10,16,1.1400000000000001,0.369,2.296,0.0,11.94,0.474
2024-01-10,17,1.2,0.522,2.996,0.0,11.03,0.472
2024-01-10,18,1.77,0.41700000000000004,2.294,0.0,14.96,0.78
2024-01-10,19,0.19,0.126,0.0,0.0,0.64,0.078
2024-01-10,20,0.19,0.11399999999999999,0.0,0.0,0.4,0.154
2024-01-10,21,0.1,0.192,0.0,0.0,0.77,0.082
2024-01-10,22,0.12,0.165,0.0,0.0,0.59,0.09
2024-01-10,23,0.4,0.14400000000000002,0.0,0.0,0.66,0.044
2024-01-11,0,0.29000000000000004,0.123,0.0,0.0,0.6,0.044
2024-01-11,1,0.4,0.09,0.0,0.0,0.7000000000000001,0.17
2024-01-11,2,0.14,0.07200000000000001,0.0,0.0,0.39,0.192
2024-01-11,3,0.2,0.24,0.0,0.0,0.24,0.13
2024-01-11,4,0.12,0.15000000000000002,0.0,0.0,0.8599999999999999,0.108
2024-01-11,5,0.13,0.153,0.0,0.0,0.71,0.094
2024-01-11,6,0.21999999999999997,0.126,0.0,0.0,0.22999999999999998,0.166
2024-01-11,7,0.41000000000000003,0.099,0.0,0.0,0.52,0.048
2024-01-11,8,0.12,0.06,0.0,0.0,0.81,0.192
2024-01-11,9,1.31,0.546,0.932,0.0,12.780000000000001,0.586
2024-01-11,10,2.27,0.573,1.916,0.0,12.270000000000001,0.484
2024-01-11,11,2.62,0.507,2.152,0.0,13.66,0.238
2024-01-11,12,2.23,0.5940000000000001,3.338,0.0,13.56,0.374
2024-01-11,13,1.61,0.495,3.73,0.0,14.86,0.508
2024-01-11,14,2.9099999999999997,0.339,3.842,0.0,13.4,0.756
2024-01-11,15,1.3800000000000001,0.5609999999999999,2.602,0.0,8.71,0.35
2024-01-11,16,2.75,0.393,3.3,0.0,10.04,0.672
2024-01-11,17,2.2600000000000002,0.45299999999999996,3.27,0.0,12.02,0.372
2024-01-11,18,2.5300000000000002,0.5640000000000001,1.086,0.0,8.05,0.22
2024-01-11,19,0.42999999999999994,0.099,0.0,0.0,0.32,0.154
2024-01-11,20,0.45999999999999996,0.21599999999999997,0.0,0.0,0.56,0.106
2024-01-11,21,0.3,0.084,0.0,0.0,0.99,0.098
2024-01-11,22,0.35000000000000003,0.198,0.0,0.0,0.79,0.094
2024-01-11,23,0.19,0.21000000000000002,0.0,0.0,0.27,0.164
2024-01-12,0,0.28,0.23399999999999999,0.0,0.0,0.37,0.082
2024-01-12,1,0.19,0.23099999999999998,0.0,0.0,0.42000000000000004,0.132
2024-01-12,2,0.29000000000000004,0.069,0.0,0.0,0.67,0.192
2024-01-12,3,0.12,0.23099999999999998,0.0,0.0,0.8500000000000001,0.082
2024-01-12,4,0.41000000000000003,0.23099999999999998,0.0,0.0,0.78,0.084
2024-01-12,5,0.43999999999999995,0.192,0.0,0.0,0.9299999999999999,0.084
2024-01-12,6,0.19,0.171,0.0,0.0,0.77,0.158
2024-01-12,7,0.42000000000000004,0.07200000000000001,0.0,0.0,0.8500000000000001,0.096
2024-01-12,8,0.16,0.15000000000000002,0.0,0.0,0.6900000000000001,0.07
2024-01-12,9,2.0,0.333,1.242,0.0,10.440000000000001,0.63
2024-01-12,10,2.66,0.363,2.19,0.0,9.65,0.534
2024-01-12,11,1.4000000000000001,0.495,1.826,0.0,13.25,0.26
2024-01-12,12,2.04,0.43799999999999994,2.886,0.0,13.41,0.232
2024-01-12,13,2.07,0.44999999999999996,2.97,0.0,8.96,0.646
2024-01-12,14,1.87,0.318,2.162,0.0,9.79,0.922
2024-01-12,15,2.66,0.30300000000000005,2.564,0.0,11.91,0.928
2024-01-12,16,1.6800000000000002,0.585,2.212,0.0,12.969999999999999,0.474
2024-01-12,17,1.7799999999999998,0.306,3.35,0.0,11.35,0.286
2024-01-12,18,1.43,0.504,2.124,0.0,9.549999999999999,0.998
2024-01-12,19,0.37,0.21000000000000002,0.0,0.0,0.62,0.172
2024-01-12,20,0.47,0.081,0.0,0.0,0.21999999999999997,0.062
2024-01-12,21,0.45999999999999996,0.22799999999999998,0.0,0.0,0.9099999999999999,0.164
2024-01-12,22,0.37,0.24,0.0,0.0,0.22999999999999998,0.196
2024-01-12,23,0.22999999999999998,0.165,0.0,0.0,0.63,0.078
2024-01-13,0,0.36,0.129,0.0,0.0,0.66,0.106
2024-01-13,1,0.24,0.096,0.0,0.0,0.8999999999999999,0.15
2024-01-13,2,0.37,0.20700000000000002,0.0,0.0,0.24,0.142
2024-01-13,3,0.39,0.156,0.0,0.0,0.3,0.138
2024-01-13,4,0.28,0.165,0.0,0.0,0.31,0.192
2024-01-13,5,0.13,0.165,0.0,0.0,0.59,0.064
2024-01-13,6,0.42000000000000004,0.22799999999999998,0.0,0.0,0.42999999999999994,0.144
2024-01-13,7,0.36,0.192,0.0,0.0,0.99,0.176
2024-01-13,8,0.32,0.123,0.0,0.0,0.94,0.176
2024-01-13,9,1.59,0.498,2.246,0.0,12.52,0.956
2024-01-13,10,2.09,0.44999999999999996,2.076,0.0,11.739999999999998,0.93
2024-01-13,11,1.6900000000000002,0.312,2.0,0.0,13.680000000000001,0.486
2024-01-13,12,1.85,0.321,2.716,0.0,9.65,0.476
2024-01-13,13,1.9900000000000002,0.43499999999999994,3.374,0.0,12.59,0.678
2024-01-13,14,2.49,0.42899999999999994,2.512,0.0,9.59,0.452
2024-01-13,15,2.62,0.30300000000000005,3.866,0.0,8.97,0.604
2024-01-13,16,1.06,0.5880000000000001,3.578,0.0,11.86,0.43
2024-01-13,17,1.62,0.573,2.714,0.0,10.620000000000001,0.846
2024-01-13,18,1.35,0.372,1.298,0.0,14.41,0.412
2024-01-13,19,0.15,0.21899999999999997,0.0,0.0,0.49,0.132
2024-01-13,20,0.12,0.159,0.0,0.0,0.41000000000000003,0.188
2024-01-13,21,0.22999999999999998,0.135,0.0,0.0,0.8699999999999999,0.042
2024-01-13,22,0.34,0.201,0.0,0.0,0.8200000000000001,0.098
2024-01-13,23,0.43999999999999995,0.15000000000000002,0.0,0.0,0.8799999999999999,0.058
2024-01-14,0,0.25,0.14700000000000002,0.0,0.0,0.28,0.088
2024-01-14,1,0.32,0.15000000000000002,0.0,0.0,0.68,0.186
2024-01-14,2,0.22999999999999998,0.15000000000000002,0.0,0.0,0.62,0.12
2024-01-14,3,0.19,0.135,0.0,0.0,0.63,0.106
2024-01-14,4,0.42999999999999994,0.21599999999999997,0.0,0.0,0.8699999999999999,0.07
2024-01-14,5,0.35000000000000003,0.171,0.0,0.0,0.27,0.044
2024-01-14,6,0.21000000000000002,0.10200000000000001,0.0,0.0,0.8599999999999999,0.148
2024-01-14,7,0.4,0.078,0.0,0.0,0.48,0.098
2024-01-14,8,0.14,0.22199999999999998,0.0,0.0,0.7000000000000001,0.162
2024-01-14,9,2.18,0.42299999999999993,1.23,0.0,13.81,0.394
2024-01-14,10,2.3499999999999996,0.54,0.82,0.0,12.72,0.916
2024-01-14,11,2.3400000000000003,0.5489999999999999,2.154,0.0,11.399999999999999,0.376
2024-01-14,12,2.6,0.339,2.22,0.0,14.64,0.822
2024-01-14,13,2.0100000000000002,0.489,3.982,0.0,9.7,0.564
2024-01-14,14,1.1300000000000001,0.405,1.612,0.0,14.49,0.572
2024-01-14,15,1.75,0.315,2.086,0.0,13.35,0.724
2024-01-14,16,2.2,0.501,3.9,0.0,14.299999999999999,0.84
2024-01-14,17,2.06,0.492,1.624,0.0,8.71,0.346
2024-01-14,18,2.8100000000000005,0.45899999999999996,2.25,0.0,13.620000000000001,0.738
2024-01-14,19,0.48,0.081,0.0,0.0,0.26,0.118
2024-01-14,20,0.18,0.156,0.0,0.0,0.81,0.134
2024-01-14,21,0.15,0.11099999999999999,0.0,0.0,0.99,0.146
2024-01-14,22,0.36,0.162,0.0,0.0,0.43999999999999995,0.158
2024-01-14,23,0.15,0.093,0.0,0.0,0.75,0.158
2024-01-15,0,0.36,0.186,0.0,0.0,0.66,0.192
2024-01-15,1,0.3,0.192,0.0,0.0,0.72,0.064
2024-01-15,2,0.49,0.192,0.0,0.0,0.37,0.078
2024-01-15,3,0.47,0.129,0.0,0.0,0.94,0.07
2024-01-15,4,0.38,0.23399999999999999,0.0,0.0,0.41000000000000003,0.106
2024-01-15,5,0.39,0.069,0.0,0.0,0.59,0.05
2024-01-15,6,0.39,0.08700000000000001,0.0,0.0,0.3,0.108
2024-01-15,7,0.33,0.069,0.0,0.0,0.37,0.062
2024-01-15,8,0.48,0.07500000000000001,0.0,0.0,0.8300000000000001,0.146
2024-01-15,9,2.4699999999999998,0.35100000000000003,1.71,0.0,10.440000000000001,0.244
2024-01-15,10,1.8599999999999999,0.41100000000000003,0.81,0.0,8.05,0.728
2024-01-15,11,2.9099999999999997,0.41100000000000003,2.056,0.0,11.91,0.268
2024-01-15,12,2.71,0.513,2.032,0.0,11.799999999999999,0.284
2024-01-15,13,1.09,0.43499999999999994,3.288,0.0,11.559999999999999,0.514
2024-01-15,14,1.98,0.42000000000000004,3.844,0.0,11.83,0.49
2024-01-15,15,1.83,0.5189999999999999,2.456,0.0,11.35,0.934
2024-01-15,16,1.7399999999999998,0.5700000000000001,3.202,0.0,11.299999999999999,0.778
2024-01-15,17,1.62,0.333,2.06,0.0,13.38,0.318
2024-01-15,18,1.61,0.30300000000000005,0.922,0.0,12.219999999999999,0.77
2024-01-15,19,0.38,0.20700000000000002,0.0,0.0,0.51,0.084
2024-01-15,20,0.13,0.177,0.0,0.0,0.33,0.194
2024-01-15,21,0.36,0.177,0.0,0.0,0.26,0.144
2024-01-15,22,0.47,0.159,0.0,0.0,0.8300000000000001,0.074
2024-01-15,23,0.39,0.099,0.0,0.0,0.6900000000000001,0.19
2024-01-16,0,0.21000000000000002,0.23099999999999998,0.0,0.0,0.61,0.076
2024-01-16,1,0.3,0.09,0.0,0.0,0.5800000000000001,0.054
2024-01-16,2,0.47,0.17400000000000002,0.0,0.0,0.8400000000000001,0.056
2024-01-16,3,0.34,0.195,0.0,0.0,0.62,0.062
2024-01-16,4,0.2,0.186,0.0,0.0,0.21999999999999997,0.066
2024-01-16,5,0.37,0.129,0.0,0.0,0.48,0.178
